abs_scu_id,scu_label,abs_sent_id,text,text_spans,year,filepath,multi_sent,topic,w_overlap
2009~!~D0929-B-DEGH~!~7~!~SCU,President Bush declared a state of emergency in Louisiana,2009~!~D0929-B-DEGH~!~12238~!~1,A state of emergency was declared in Texas and Louisiana.,A state of emergency was declared in...Louisiana,2009,../data/DUC/TAC2009/UpdateSumm09_eval/manual/pyramids/D0929-B-DEGH.pyr,False,D0929-B-DEGH,4
2009~!~D0929-B-DEGH~!~7~!~SCU,President Bush declared a state of emergency in Louisiana,2009~!~D0929-B-DEGH~!~12238~!~2,President Bush declared a state of emergency in Texas and Louisiana.,President Bush declared a state of emergency in...Louisiana,2009,../data/DUC/TAC2009/UpdateSumm09_eval/manual/pyramids/D0929-B-DEGH.pyr,False,D0929-B-DEGH,6
2009~!~D0929-B-DEGH~!~6~!~SCU,President Bush declared a state of emergency in Texas,2009~!~D0929-B-DEGH~!~12238~!~0,President Bush declared a state of emergency in Texas and Louisiana as those states were bracing for Rita.,President Bush declared a state of emergency in Texas,2009,../data/DUC/TAC2009/UpdateSumm09_eval/manual/pyramids/D0929-B-DEGH.pyr,False,D0929-B-DEGH,6
2009~!~D0929-B-DEGH~!~6~!~SCU,President Bush declared a state of emergency in Texas,2009~!~D0929-B-DEGH~!~12238~!~1,A state of emergency was declared in Texas and Louisiana.,A state of emergency was declared in Texas,2009,../data/DUC/TAC2009/UpdateSumm09_eval/manual/pyramids/D0929-B-DEGH.pyr,False,D0929-B-DEGH,4
2009~!~D0929-B-DEGH~!~6~!~SCU,President Bush declared a state of emergency in Texas,2009~!~D0929-B-DEGH~!~12238~!~2,President Bush declared a state of emergency in Texas and Louisiana.,President Bush declared a state of emergency in Texas,2009,../data/DUC/TAC2009/UpdateSumm09_eval/manual/pyramids/D0929-B-DEGH.pyr,False,D0929-B-DEGH,6
2009~!~D0929-B-DEGH~!~13~!~SCU,One million people evacuated the Gulf Coast,2009~!~D0929-B-DEGH~!~12244~!~0,One million people evacuated the Gulf Coast.,One million people evacuated the Gulf Coast,2009,../data/DUC/TAC2009/UpdateSumm09_eval/manual/pyramids/D0929-B-DEGH.pyr,False,D0929-B-DEGH,5
2009~!~D0929-B-DEGH~!~13~!~SCU,One million people evacuated the Gulf Coast,2009~!~D0929-B-DEGH~!~12244~!~1,As many as one million people were ordered to evacuate along the Gulf Coast.,As many as one million people were ordered to evacuate along the Gulf Coast,2009,../data/DUC/TAC2009/UpdateSumm09_eval/manual/pyramids/D0929-B-DEGH.pyr,False,D0929-B-DEGH,5
2009~!~D0929-B-DEGH~!~13~!~SCU,One million people evacuated the Gulf Coast,2009~!~D0929-B-DEGH~!~12223~!~0,Mandatory evacuations were ordered for New Orleans and Galveston; over one million people along the coast were asked to evacuate voluntarily.,over one million people along the coast were asked to evacuate voluntarily,2009,../data/DUC/TAC2009/UpdateSumm09_eval/manual/pyramids/D0929-B-DEGH.pyr,False,D0929-B-DEGH,4
2009~!~D0929-B-DEGH~!~13~!~SCU,One million people evacuated the Gulf Coast,2009~!~D0929-B-DEGH~!~12244~!~3,More residents of the Gulf coast were ordered to evacuate.,More residents of the Gulf coast were ordered to evacuate,2009,../data/DUC/TAC2009/UpdateSumm09_eval/manual/pyramids/D0929-B-DEGH.pyr,False,D0929-B-DEGH,3
2009~!~D0929-B-DEGH~!~15~!~SCU,"About 320,000 National Guard troops were mobilized",2009~!~D0929-B-DEGH~!~12246~!~0,"About 320,000 National Guard troops were mobilized.","About 320,000 National Guard troops were mobilized",2009,../data/DUC/TAC2009/UpdateSumm09_eval/manual/pyramids/D0929-B-DEGH.pyr,False,D0929-B-DEGH,5
2009~!~D0929-B-DEGH~!~15~!~SCU,"About 320,000 National Guard troops were mobilized",2009~!~D0929-B-DEGH~!~12246~!~1,"About 319,000 National Guard troops have been mobilized.","About 319,000 National Guard troops have been mobilized",2009,../data/DUC/TAC2009/UpdateSumm09_eval/manual/pyramids/D0929-B-DEGH.pyr,False,D0929-B-DEGH,4
2009~!~D0929-B-DEGH~!~14~!~SCU,Cuba set up 600 shelters in Havana housing 230000 evacuees,2009~!~D0929-B-DEGH~!~12247~!~0,Cuba set up 600 shelters in Havana housing 230000 evacuees.,Cuba set up 600 shelters in Havana housing 230000 evacuees,2009,../data/DUC/TAC2009/UpdateSumm09_eval/manual/pyramids/D0929-B-DEGH.pyr,False,D0929-B-DEGH,8
2009~!~D0929-B-DEGH~!~14~!~SCU,Cuba set up 600 shelters in Havana housing 230000 evacuees,2009~!~D0929-B-DEGH~!~12247~!~1,"Cuba had shelters for 230,000 evacuees.","Cuba had shelters for 230,000 evacuees",2009,../data/DUC/TAC2009/UpdateSumm09_eval/manual/pyramids/D0929-B-DEGH.pyr,False,D0929-B-DEGH,4
2009~!~D0929-B-DEGH~!~16~!~SCU,Rita was expected to land somewhere along the Texas gulf coast,2009~!~D0929-B-DEGH~!~12248~!~0,Rita was expected to land somewhere along the Texas gulf coast between Galveston and Corpus Christi and Texas Governor Perry has urged residents to begin evacuating.,Rita was expected to land somewhere along the Texas gulf coast,2009,../data/DUC/TAC2009/UpdateSumm09_eval/manual/pyramids/D0929-B-DEGH.pyr,False,D0929-B-DEGH,6
2009~!~D0929-B-DEGH~!~16~!~SCU,Rita was expected to land somewhere along the Texas gulf coast,2009~!~D0929-B-DEGH~!~12249~!~1,"The path of the hurricane was still uncertain, but it was expected to hit Texas or Louisiana. ","The path of the hurricane was still uncertain, but it was expected to hit Texas or Louisiana",2009,../data/DUC/TAC2009/UpdateSumm09_eval/manual/pyramids/D0929-B-DEGH.pyr,False,D0929-B-DEGH,2
2009~!~D0929-B-DEGH~!~19~!~SCU,Royal Dutch Shell evacuated all non-essential personnel from off-shore facilities,2009~!~D0929-B-DEGH~!~12227~!~0,Royal Dutch Shell and BP evacuated all non-essential personnel from off-shore facilities.,Royal Dutch Shell and BP evacuated all non-essential personnel from off-shore facilities,2009,../data/DUC/TAC2009/UpdateSumm09_eval/manual/pyramids/D0929-B-DEGH.pyr,False,D0929-B-DEGH,9
2009~!~D0929-B-DEGH~!~19~!~SCU,Royal Dutch Shell evacuated all non-essential personnel from off-shore facilities,2009~!~D0929-B-DEGH~!~12227~!~1,"Oil companies evacuated staff from the Gulf as hurricane Rita approached, shutting down over 70 percent of US oil production in the area. ",Oil companies evacuated staff from the Gulf,2009,../data/DUC/TAC2009/UpdateSumm09_eval/manual/pyramids/D0929-B-DEGH.pyr,False,D0929-B-DEGH,1
2009~!~D0927-B-ABEG~!~15~!~SCU,Peter Jennings died on August 7,2009~!~D0927-B-ABEG~!~12260~!~0,Peter Jennings died from his lung cancer on August 7.,Peter Jennings died from his lung cancer on August 7,2009,../data/DUC/TAC2009/UpdateSumm09_eval/manual/pyramids/D0927-B-ABEG.pyr,False,D0927-B-ABEG,5
2009~!~D0927-B-ABEG~!~15~!~SCU,Peter Jennings died on August 7,2009~!~D0927-B-ABEG~!~12253~!~1,"Until his final days, he believed he could win his battle but he died on 7 August at his home in New York.",he died on 7,2009,../data/DUC/TAC2009/UpdateSumm09_eval/manual/pyramids/D0927-B-ABEG.pyr,False,D0927-B-ABEG,3
2009~!~D0927-B-ABEG~!~15~!~SCU,Peter Jennings died on August 7,2009~!~D0927-B-ABEG~!~12253~!~0,"Up until his final days, Jennings believed he could win his battle with lung cancer, but on Aug. 7, 2005 he died at his home in New York. ","on Aug. 7, 2005 he died",2009,../data/DUC/TAC2009/UpdateSumm09_eval/manual/pyramids/D0927-B-ABEG.pyr,False,D0927-B-ABEG,3
2009~!~D0927-B-ABEG~!~15~!~SCU,Peter Jennings died on August 7,2009~!~D0927-B-ABEG~!~12261~!~0,"Peter Jennings, a Canadian-born high school dropout, who became the face of ABC News and a household name in the United States, died in August 2005.",died in August 2005,2009,../data/DUC/TAC2009/UpdateSumm09_eval/manual/pyramids/D0927-B-ABEG.pyr,False,D0927-B-ABEG,4
2009~!~D0927-B-ABEG~!~14~!~SCU,Peter Jennings died from lung cancer,2009~!~D0927-B-ABEG~!~12260~!~0,Peter Jennings died from his lung cancer on August 7.,Peter Jennings died from his lung cancer,2009,../data/DUC/TAC2009/UpdateSumm09_eval/manual/pyramids/D0927-B-ABEG.pyr,False,D0927-B-ABEG,5
2009~!~D0927-B-ABEG~!~14~!~SCU,Peter Jennings died from lung cancer,2009~!~D0927-B-ABEG~!~12253~!~0,"Up until his final days, Jennings believed he could win his battle with lung cancer, but on Aug. 7, 2005 he died at his home in New York. ",with lung cancer,2009,../data/DUC/TAC2009/UpdateSumm09_eval/manual/pyramids/D0927-B-ABEG.pyr,False,D0927-B-ABEG,4
2009~!~D0927-B-ABEG~!~14~!~SCU,Peter Jennings died from lung cancer,2009~!~D0927-B-ABEG~!~12265~!~0,"A friend said Jennings had faced lung cancer ""with realism, courage, and a firm hope that he would be one of the fortunate ones.""",lung cancer,2009,../data/DUC/TAC2009/UpdateSumm09_eval/manual/pyramids/D0927-B-ABEG.pyr,False,D0927-B-ABEG,3
2009~!~D0927-B-ABEG~!~37~!~SCU,A two-hour memorial service was held at Carnegie Hall,2009~!~D0927-B-ABEG~!~12281~!~0,A two-hour memorial service was held at Carnegie Hall. ,A two-hour memorial service was held at Carnegie Hall,2009,../data/DUC/TAC2009/UpdateSumm09_eval/manual/pyramids/D0927-B-ABEG.pyr,False,D0927-B-ABEG,6
2009~!~D0927-B-ABEG~!~37~!~SCU,A two-hour memorial service was held at Carnegie Hall,2009~!~D0927-B-ABEG~!~12281~!~1,Two thousand people attended his September memorial service. ,Two thousand people attended his September memorial service,2009,../data/DUC/TAC2009/UpdateSumm09_eval/manual/pyramids/D0927-B-ABEG.pyr,False,D0927-B-ABEG,2
2009~!~D0927-B-ABEG~!~35~!~SCU,His treatments were too debilitating,2009~!~D0927-B-ABEG~!~12259~!~0,"His treatments, which included radiation beginning in May, were too debilitating.","His treatments, which included radiation beginning in May, were too debilitating",2009,../data/DUC/TAC2009/UpdateSumm09_eval/manual/pyramids/D0927-B-ABEG.pyr,False,D0927-B-ABEG,2
2009~!~D0927-B-ABEG~!~35~!~SCU,His treatments were too debilitating,2009~!~D0927-B-ABEG~!~12282~!~1,In a letter posted on April 29 he described how treatments had proven more debilitating than he had anticipated.,treatments had proven more debilitating than he had anticipated,2009,../data/DUC/TAC2009/UpdateSumm09_eval/manual/pyramids/D0927-B-ABEG.pyr,False,D0927-B-ABEG,2
2009~!~D0927-B-ABEG~!~34~!~SCU,He had lost 20 pounds the first month,2009~!~D0927-B-ABEG~!~12284~!~0,He had lost 20 pounds the first month.,He had lost 20 pounds the first month,2009,../data/DUC/TAC2009/UpdateSumm09_eval/manual/pyramids/D0927-B-ABEG.pyr,False,D0927-B-ABEG,4
2009~!~D0927-B-ABEG~!~34~!~SCU,He had lost 20 pounds the first month,2009~!~D0927-B-ABEG~!~12254~!~0,"About a month later he appeared at ABC News headquarters, his voice soft and his body as much as twenty pounds lighter than usual, and mentioned that he had started radiation treatment.",his body as much as twenty pounds lighter than usual,2009,../data/DUC/TAC2009/UpdateSumm09_eval/manual/pyramids/D0927-B-ABEG.pyr,False,D0927-B-ABEG,2
2009~!~D0927-B-ABEG~!~33~!~SCU,His death drew appreciation from viewers,2009~!~D0927-B-ABEG~!~12279~!~0,"His death drew appreciation from national leaders, colleagues, and viewers.","His death drew appreciation from national leaders, colleagues, and viewers",2009,../data/DUC/TAC2009/UpdateSumm09_eval/manual/pyramids/D0927-B-ABEG.pyr,False,D0927-B-ABEG,4
2009~!~D0927-B-ABEG~!~33~!~SCU,His death drew appreciation from viewers,2009~!~D0927-B-ABEG~!~12285~!~1,"More than 25,000 viewers posted messages on the ABC News site.","More than 25,000 viewers posted messages",2009,../data/DUC/TAC2009/UpdateSumm09_eval/manual/pyramids/D0927-B-ABEG.pyr,False,D0927-B-ABEG,1
2009~!~D0902-A-ABGH~!~8~!~SCU,Opponents argued that the pill causes abortion,2009~!~D0902-A-ABGH~!~12466~!~0,"Opponents argued that the pill causes abortion, which they strongly oppose.",Opponents argued that the pill causes abortion,2009,../data/DUC/TAC2009/UpdateSumm09_eval/manual/pyramids/D0902-A-ABGH.pyr,False,D0902-A-ABGH,5
2009~!~D0902-A-ABGH~!~8~!~SCU,Opponents argued that the pill causes abortion,2009~!~D0902-A-ABGH~!~12466~!~1,Some groups considered it a form of abortion while others argued it was not.,Some groups considered it a form of abortion,2009,../data/DUC/TAC2009/UpdateSumm09_eval/manual/pyramids/D0902-A-ABGH.pyr,False,D0902-A-ABGH,2
2009~!~D0902-A-ABGH~!~8~!~SCU,Opponents argued that the pill causes abortion,2009~!~D0902-A-ABGH~!~12457~!~0,"Those opposed, especially the Bush administration and the religious right, consider the pill an abortion, interference with ""natural law"", and promoting promiscuity.","Those opposed, especially the Bush administration and the religious right, consider the pill an abortion",2009,../data/DUC/TAC2009/UpdateSumm09_eval/manual/pyramids/D0902-A-ABGH.pyr,False,D0902-A-ABGH,2
2009~!~D0902-A-ABGH~!~11~!~SCU,Conservatives feared its use would make young girls promiscuous,2009~!~D0902-A-ABGH~!~12467~!~0,Conservatives feared its use would make young girls more promiscuous.,Conservatives feared its use would make young girls more promiscuous,2009,../data/DUC/TAC2009/UpdateSumm09_eval/manual/pyramids/D0902-A-ABGH.pyr,False,D0902-A-ABGH,6
2009~!~D0902-A-ABGH~!~11~!~SCU,Conservatives feared its use would make young girls promiscuous,2009~!~D0902-A-ABGH~!~12467~!~1,Some said it encouraged teen-age sex while scientific studies indicated it did not.,Some said it encouraged teen-age sex,2009,../data/DUC/TAC2009/UpdateSumm09_eval/manual/pyramids/D0902-A-ABGH.pyr,False,D0902-A-ABGH,0
2009~!~D0902-A-ABGH~!~11~!~SCU,Conservatives feared its use would make young girls promiscuous,2009~!~D0902-A-ABGH~!~12467~!~2,Opponents claim that such accessability would encourage teens to have sex.,Opponents claim that such accessability would encourage teens to have sex,2009,../data/DUC/TAC2009/UpdateSumm09_eval/manual/pyramids/D0902-A-ABGH.pyr,False,D0902-A-ABGH,0
2009~!~D0902-A-ABGH~!~11~!~SCU,Conservatives feared its use would make young girls promiscuous,2009~!~D0902-A-ABGH~!~12457~!~0,"Those opposed, especially the Bush administration and the religious right, consider the pill an abortion, interference with ""natural law"", and promoting promiscuity.",Those opposed...consider the pill...promoting promiscuity,2009,../data/DUC/TAC2009/UpdateSumm09_eval/manual/pyramids/D0902-A-ABGH.pyr,False,D0902-A-ABGH,0
2009~!~D0902-A-ABGH~!~14~!~SCU,"Introduction of the ""morning-after pill"" led to controversy",2009~!~D0902-A-ABGH~!~12463~!~1,"Introduction of the ""morning-after pill"" led to much controversy over its use and distribution.","Introduction of the ""morning-after pill"" led to much controversy over its use and distribution",2009,../data/DUC/TAC2009/UpdateSumm09_eval/manual/pyramids/D0902-A-ABGH.pyr,False,D0902-A-ABGH,5
2009~!~D0902-A-ABGH~!~14~!~SCU,"Introduction of the ""morning-after pill"" led to controversy",2009~!~D0902-A-ABGH~!~12463~!~2,"Debate continues on over-the-counter availability of the ""morning after pill.""","Debate continues on over-the-counter availability of the ""morning after pill",2009,../data/DUC/TAC2009/UpdateSumm09_eval/manual/pyramids/D0902-A-ABGH.pyr,False,D0902-A-ABGH,2
2009~!~D0902-A-ABGH~!~14~!~SCU,"Introduction of the ""morning-after pill"" led to controversy",2009~!~D0902-A-ABGH~!~12472~!~2,The conflict over approval of the morning-after pill continues.,The conflict over approval of the morning-after pill continues,2009,../data/DUC/TAC2009/UpdateSumm09_eval/manual/pyramids/D0902-A-ABGH.pyr,False,D0902-A-ABGH,2
2008~!~D0839-B-ABCG~!~107~!~SCU,Taylor was arrested as he tried to cross into Cameroon.,2008~!~D0839-B-ABCG~!~12522~!~0,"Nigerian police arrested Taylor a day after his escape, as he tried to cross into Cameroon with sacksful of dollars and euros.","Nigerian police arrested...Taylor a day after his escape, as he tried to cross into Cameroon with sacksful of dollars and euros",2008,../data/DUC/TAC2008/UpdateSumm08_eval/manual/pyramids/D0839-B-ABCG.pyr,False,D0839-B-ABCG,5
2008~!~D0839-B-ABCG~!~107~!~SCU,Taylor was arrested as he tried to cross into Cameroon.,2008~!~D0839-B-ABCG~!~12522~!~1,On March 29 he was arrested by Nigeria police trying to escape into Cameroon.,On March 29 he was arrested by Nigeria police trying to escape into Cameroon,2008,../data/DUC/TAC2008/UpdateSumm08_eval/manual/pyramids/D0839-B-ABCG.pyr,False,D0839-B-ABCG,3
2008~!~D0839-B-ABCG~!~107~!~SCU,Taylor was arrested as he tried to cross into Cameroon.,2008~!~D0839-B-ABCG~!~12522~!~2,Taylor was arrested the next day by Nigerian police while attempting to cross the border into Cameroon.,Taylor was arrested the next day by Nigerian police while attempting to cross the border into Cameroon,2008,../data/DUC/TAC2008/UpdateSumm08_eval/manual/pyramids/D0839-B-ABCG.pyr,False,D0839-B-ABCG,4
2008~!~D0839-B-ABCG~!~107~!~SCU,Taylor was arrested as he tried to cross into Cameroon.,2008~!~D0839-B-ABCG~!~12522~!~3,On March 29 Taylor was arrested while attempting to cross over into Cameroon.,On March 29 Taylor was arrested while attempting to cross over into Cameroon,2008,../data/DUC/TAC2008/UpdateSumm08_eval/manual/pyramids/D0839-B-ABCG.pyr,False,D0839-B-ABCG,4
2009~!~D0930-A-ABEF~!~67~!~SCU,Scientists planned to sequester carbon in deep sandstone,2009~!~D0930-A-ABEF~!~12711~!~0,In 2004 scientists planned to sequester carbon in deep sandstone deposits.,scientists planned to sequester carbon in deep sandstone deposits,2009,../data/DUC/TAC2009/UpdateSumm09_eval/manual/pyramids/D0930-A-ABEF.pyr,False,D0930-A-ABEF,6
2009~!~D0930-A-ABEF~!~67~!~SCU,Scientists planned to sequester carbon in deep sandstone,2009~!~D0930-A-ABEF~!~12706~!~3,Texas geologists are pumping compressed CO2 into a sandstone layer one mile beneath an old Louisiana-Texas oil field.,Texas geologists are pumping compressed CO2 into a sandstone layer one mile beneath,2009,../data/DUC/TAC2009/UpdateSumm09_eval/manual/pyramids/D0930-A-ABEF.pyr,False,D0930-A-ABEF,1
2009~!~D0930-A-ABEF~!~55~!~SCU,Norway has buried CO2 since 1996,2009~!~D0930-A-ABEF~!~12725~!~0,Norway has stored waste CO2 below a North Sea oilfield since 1996.,Norway has stored waste CO2...since 1996,2009,../data/DUC/TAC2009/UpdateSumm09_eval/manual/pyramids/D0930-A-ABEF.pyr,False,D0930-A-ABEF,3
2009~!~D0930-A-ABEF~!~55~!~SCU,Norway has buried CO2 since 1996,2009~!~D0930-A-ABEF~!~12725~!~1,Since 1996 Norway has buried nearly 70 million tons of compressed carbon below the North Sea where it had extracted fuels.,Since 1996 Norway has buried,2009,../data/DUC/TAC2009/UpdateSumm09_eval/manual/pyramids/D0930-A-ABEF.pyr,False,D0930-A-ABEF,3
2009~!~D0930-A-ABEF~!~57~!~SCU,CO2 is being pumped from Wyoming to Canada,2009~!~D0930-A-ABEF~!~12707~!~2,"CO2 from a coalgas plant in Wyoming is being pumped under a working Weyburn, Saskatchewan oilfield.","CO2 from a coalgas plant in Wyoming is being pumped under a working Weyburn, Saskatchewan oilfield",2009,../data/DUC/TAC2009/UpdateSumm09_eval/manual/pyramids/D0930-A-ABEF.pyr,False,D0930-A-ABEF,3
2009~!~D0930-A-ABEF~!~57~!~SCU,CO2 is being pumped from Wyoming to Canada,2009~!~D0930-A-ABEF~!~12706~!~1,Carbon dioxide from a coalgas plant in Wyoming is pumped 185 miles to a working oilfield in Canada.,Carbon dioxide from a coalgas plant in...Wyoming is pumped 185 miles to a working oilfield in Canada,2009,../data/DUC/TAC2009/UpdateSumm09_eval/manual/pyramids/D0930-A-ABEF.pyr,False,D0930-A-ABEF,3
2009~!~D0930-A-ABEF~!~53~!~SCU,Norway has buried CO2 below the North Sea,2009~!~D0930-A-ABEF~!~12726~!~0,Norway has buried 70 million tons below the North Sea.,Norway has buried 70 million tons below the North Sea,2009,../data/DUC/TAC2009/UpdateSumm09_eval/manual/pyramids/D0930-A-ABEF.pyr,False,D0930-A-ABEF,4
2009~!~D0930-A-ABEF~!~53~!~SCU,Norway has buried CO2 below the North Sea,2009~!~D0930-A-ABEF~!~12725~!~1,Since 1996 Norway has buried nearly 70 million tons of compressed carbon below the North Sea where it had extracted fuels.,Norway has buried nearly 70 million tons of compressed carbon below the North Sea,2009,../data/DUC/TAC2009/UpdateSumm09_eval/manual/pyramids/D0930-A-ABEF.pyr,False,D0930-A-ABEF,4
2009~!~D0930-A-ABEF~!~53~!~SCU,Norway has buried CO2 below the North Sea,2009~!~D0930-A-ABEF~!~12728~!~2,Norway has buried tons below North Sea oilfields.,Norway has buried tons below North Sea oilfields,2009,../data/DUC/TAC2009/UpdateSumm09_eval/manual/pyramids/D0930-A-ABEF.pyr,False,D0930-A-ABEF,4
2009~!~D0930-A-ABEF~!~53~!~SCU,Norway has buried CO2 below the North Sea,2009~!~D0930-A-ABEF~!~12725~!~0,Norway has stored waste CO2 below a North Sea oilfield since 1996.,Norway has stored waste CO2 below a North Sea oilfield,2009,../data/DUC/TAC2009/UpdateSumm09_eval/manual/pyramids/D0930-A-ABEF.pyr,False,D0930-A-ABEF,4
2008~!~D0827-B-ACEH~!~16~!~SCU,Bosnia's Red Cross gave money,2008~!~D0827-B-ACEH~!~12735~!~0,Bosnia's Red Cross gave money.,Bosnia's Red Cross gave money,2008,../data/DUC/TAC2008/UpdateSumm08_eval/manual/pyramids/D0827-B-ACEH.pyr,False,D0827-B-ACEH,5
2008~!~D0827-B-ACEH~!~16~!~SCU,Bosnia's Red Cross gave money,2008~!~D0827-B-ACEH~!~12733~!~1,"Turkey has allocated 2.5 million dollars for victims and the Bosnian Red Cross announced that is has started raising money for victims, as well.",Bosnian Red Cross announced that is has started raising money for victims,2008,../data/DUC/TAC2008/UpdateSumm08_eval/manual/pyramids/D0827-B-ACEH.pyr,False,D0827-B-ACEH,3
2009~!~D0905-A-ADGH~!~60~!~SCU,They expect off shore farms to harm birds and marine life,2009~!~D0905-A-ADGH~!~12749~!~1,"Opponents say that the turbines are ugly, disrupt fishing, harm birds and marine wildlife, and affect local weather.",Opponents say that the turbines...harm birds and marine wildlife,2009,../data/DUC/TAC2009/UpdateSumm09_eval/manual/pyramids/D0905-A-ADGH.pyr,False,D0905-A-ADGH,3
2009~!~D0905-A-ADGH~!~60~!~SCU,They expect off shore farms to harm birds and marine life,2009~!~D0905-A-ADGH~!~12749~!~2,"They expect off shore farms to disrupt commercial shipping, harm birds and marine life, and impact sport and commercial fishing.",They expect off shore farms to...harm birds and marine life,2009,../data/DUC/TAC2009/UpdateSumm09_eval/manual/pyramids/D0905-A-ADGH.pyr,False,D0905-A-ADGH,7
2009~!~D0905-A-ADGH~!~62~!~SCU,They expect off shore farms to impact fishing,2009~!~D0905-A-ADGH~!~12751~!~0,Fishermen claim they will disturb tuna migration and force their boats into treacherous waters.,Fishermen claim they will disturb tuna migration and force their boats into treacherous waters,2009,../data/DUC/TAC2009/UpdateSumm09_eval/manual/pyramids/D0905-A-ADGH.pyr,False,D0905-A-ADGH,0
2009~!~D0905-A-ADGH~!~62~!~SCU,They expect off shore farms to impact fishing,2009~!~D0905-A-ADGH~!~12749~!~1,"Opponents say that the turbines are ugly, disrupt fishing, harm birds and marine wildlife, and affect local weather.",Opponents say that the turbines...disrupt fishing,2009,../data/DUC/TAC2009/UpdateSumm09_eval/manual/pyramids/D0905-A-ADGH.pyr,False,D0905-A-ADGH,1
2009~!~D0905-A-ADGH~!~62~!~SCU,They expect off shore farms to impact fishing,2009~!~D0905-A-ADGH~!~12749~!~2,"They expect off shore farms to disrupt commercial shipping, harm birds and marine life, and impact sport and commercial fishing.",They expect off shore farms to...impact...commercial fishing,2009,../data/DUC/TAC2009/UpdateSumm09_eval/manual/pyramids/D0905-A-ADGH.pyr,False,D0905-A-ADGH,5
2009~!~D0905-A-ADGH~!~66~!~SCU,Europe leads the way in producing energy from wind.,2009~!~D0905-A-ADGH~!~12755~!~0,Europe leads the way in producing energy from wind.,Europe leads the way in producing energy from wind,2009,../data/DUC/TAC2009/UpdateSumm09_eval/manual/pyramids/D0905-A-ADGH.pyr,False,D0905-A-ADGH,6
2009~!~D0905-A-ADGH~!~66~!~SCU,Europe leads the way in producing energy from wind.,2009~!~D0905-A-ADGH~!~12755~!~1,"Wind power is widely used in Europe, both on land and offshore.","Wind power is widely used in Europe, both on land and offshore",2009,../data/DUC/TAC2009/UpdateSumm09_eval/manual/pyramids/D0905-A-ADGH.pyr,False,D0905-A-ADGH,2
2009~!~D0905-A-ADGH~!~49~!~SCU,"Proponents of wind turbine generated power consider it a safe, pollution free",2009~!~D0905-A-ADGH~!~12759~!~0,"Proponents of wind turbine generated power consider it a safe, pollution free, way to reduce dependence on fossil fuels.","Proponents of wind turbine generated power consider it a safe, pollution free",2009,../data/DUC/TAC2009/UpdateSumm09_eval/manual/pyramids/D0905-A-ADGH.pyr,False,D0905-A-ADGH,9
2009~!~D0905-A-ADGH~!~49~!~SCU,"Proponents of wind turbine generated power consider it a safe, pollution free",2009~!~D0905-A-ADGH~!~12759~!~1,"One study found the proposal would have little effect on the surrounding air, sea, and animal life or fishing conditions.",One study found the proposal would have little effect on the surrounding air,2009,../data/DUC/TAC2009/UpdateSumm09_eval/manual/pyramids/D0905-A-ADGH.pyr,False,D0905-A-ADGH,0
2009~!~D0905-A-ADGH~!~49~!~SCU,"Proponents of wind turbine generated power consider it a safe, pollution free",2009~!~D0905-A-ADGH~!~12759~!~2,"Proponents of wind power assert that it is a safe, non-polluting, renewable alternative to fossil fuel.","Proponents of wind power assert that it is a safe, non-polluting",2009,../data/DUC/TAC2009/UpdateSumm09_eval/manual/pyramids/D0905-A-ADGH.pyr,False,D0905-A-ADGH,4
2009~!~D0905-A-ADGH~!~76~!~SCU,The first US offshore wind turbine plan was in Nantucket Sound,2009~!~D0905-A-ADGH~!~12760~!~0,The first US offshore wind turbine plan was in Nantucket Sound.,The first US offshore wind turbine plan was in Nantucket Sound,2009,../data/DUC/TAC2009/UpdateSumm09_eval/manual/pyramids/D0905-A-ADGH.pyr,False,D0905-A-ADGH,6
2009~!~D0905-A-ADGH~!~76~!~SCU,The first US offshore wind turbine plan was in Nantucket Sound,2009~!~D0905-A-ADGH~!~12760~!~1,Now the first U.S. off-shore wind farm has been proposed for Nantucket Sound.,Now the first U.S. off-shore wind farm has been proposed for Nantucket Sound,2009,../data/DUC/TAC2009/UpdateSumm09_eval/manual/pyramids/D0905-A-ADGH.pyr,False,D0905-A-ADGH,3
2009~!~D0905-A-ADGH~!~76~!~SCU,The first US offshore wind turbine plan was in Nantucket Sound,2009~!~D0905-A-ADGH~!~12754~!~1,"A U.S. plan to build 130 turbines in the ocean south of Cape Cod is meeting strong opposition from residents of nearby resorts who say the turbines would spoil the view, disrupt fishing and harm birds. ",A U.S. plan to build 130 turbines in the ocean south of Cape Cod,2009,../data/DUC/TAC2009/UpdateSumm09_eval/manual/pyramids/D0905-A-ADGH.pyr,False,D0905-A-ADGH,2
2009~!~D0905-A-ADGH~!~71~!~SCU,The U.S. plan is meeting strong opposition,2009~!~D0905-A-ADGH~!~12754~!~1,"A U.S. plan to build 130 turbines in the ocean south of Cape Cod is meeting strong opposition from residents of nearby resorts who say the turbines would spoil the view, disrupt fishing and harm birds. ",A U.S. plan to build 130 turbines in the ocean south of Cape Cod is meeting strong opposition,2009,../data/DUC/TAC2009/UpdateSumm09_eval/manual/pyramids/D0905-A-ADGH.pyr,False,D0905-A-ADGH,4
